order_id,product_id,customer_id,price,shipping_date,order_date,product_name,product_category,manufacturing_city,size,color,SKU
952136,24926,5277,13.85,2023-06-07,2023-01-13,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
953522,59269,9929,61.04,2023-05-26,2023-12-05,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
955326,60719,7799,959.17,2023-01-02,2023-10-12,Product_17,Toys,Perth,Small,Red,SKU-8214
359946,36035,7657,956.72,2023-03-18,2023-09-16,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
393776,20102,8511,560.91,2023-05-12,2023-03-31,Product_16,Toys,Perth,Medium,Black,SKU-6665
183757,36035,7248,554.01,2023-03-31,2023-04-14,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
691248,23818,4228,530.38,2023-12-11,2023-07-05,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
159110,88034,4308,190.27,2023-12-16,2023-09-07,Product_9,Electronics,Sydney,Small,White,SKU-7753
128517,36035,4376,254.24,2023-09-20,2023-09-12,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
427684,81708,2891,652.37,2023-12-17,2023-03-17,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
594543,33671,3044,461.18,2023-04-18,2023-04-18,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
983421,59269,3485,769.21,2023-03-15,2023-06-05,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
466061,88034,3903,826.61,2023-02-08,2023-03-23,Product_9,Electronics,Sydney,Small,White,SKU-7753
292994,20102,6443,789.57,2023-06-08,2023-03-18,Product_16,Toys,Perth,Medium,Black,SKU-6665
885546,49093,1256,244.56,2023-03-12,2023-09-15,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
459917,23818,4966,395.3,2023-11-08,2023-05-07,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
692103,86012,7664,472.7,2023-08-29,2023-10-09,Product_15,Toys,Brisbane,Large,Green,SKU-6786
635555,88034,2545,489.34,2023-10-25,2023-03-29,Product_9,Electronics,Sydney,Small,White,SKU-7753
521174,60719,3233,675.52,2023-02-05,2023-07-23,Product_17,Toys,Perth,Small,Red,SKU-8214
123375,24926,6465,568.82,2023-03-25,2023-01-16,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
372354,23818,2499,906.34,2023-09-20,2023-05-31,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
251448,81708,1472,592.3,2023-11-06,2023-09-11,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
709488,87282,7438,476.3,2023-06-21,2023-07-07,Product_10,Furniture,Perth,Large,Black,SKU-1234
456505,81708,7037,714.06,2023-06-22,2023-11-25,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
183328,24926,4715,423.03,2023-12-28,2023-02-01,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
494607,59269,3535,139.02,2023-02-16,2023-09-28,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
723591,39346,7313,632.26,2023-05-21,2023-01-05,Product_12,Toys,Adelaide,Small,Black,SKU-6771
658554,86012,1056,227.34,2023-04-28,2023-11-26,Product_15,Toys,Brisbane,Large,Green,SKU-6786
187092,23818,8445,865.39,2023-10-04,2023-11-04,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
557109,49093,3255,850.66,2023-08-02,2023-11-29,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
972083,39346,8250,207.14,2023-08-08,2023-06-18,Product_12,Toys,Adelaide,Small,Black,SKU-6771
745193,60719,7117,796.61,2023-01-26,2023-06-30,Product_17,Toys,Perth,Small,Red,SKU-8214
901429,38675,2495,261.57,2023-01-09,2023-06-27,Product_19,Toys,Brisbane,Large,White,SKU-7514
502577,23818,3789,311.07,2023-09-28,2023-05-23,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
598480,20102,9237,298.37,2023-01-10,2023-09-05,Product_16,Toys,Perth,Medium,Black,SKU-6665
253931,60719,9168,920.92,2023-05-01,2023-05-07,Product_17,Toys,Perth,Small,Red,SKU-8214
140071,39346,9404,400.57,2023-05-05,2023-09-20,Product_12,Toys,Adelaide,Small,Black,SKU-6771
441313,20102,3651,796.61,2023-06-19,2023-02-09,Product_16,Toys,Perth,Medium,Black,SKU-6665
762407,59269,2958,487.38,2023-03-13,2023-09-12,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
721534,23818,3977,208.88,2023-06-01,2023-05-23,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
740851,68926,8010,261.55,2023-07-27,2023-08-28,Product_2,Furniture,Adelaide,Small,White,SKU-2433
430346,24926,2089,633.16,2023-02-18,2023-08-16,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
171458,60719,2845,237.16,2023-06-03,2023-12-07,Product_17,Toys,Perth,Small,Red,SKU-8214
141356,24926,2318,76.48,2023-12-13,2023-07-17,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
504155,23818,4852,289.65,2023-10-20,2023-03-06,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
591597,23818,6366,821.94,2023-03-09,2023-01-11,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
180964,20102,5278,674.64,2023-02-19,2023-04-18,Product_16,Toys,Perth,Medium,Black,SKU-6665
428205,24926,9369,591.42,2023-06-01,2023-01-26,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
438891,33671,8923,780.99,2023-01-19,2023-05-31,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
182373,59269,2932,186.6,2023-04-10,2023-08-09,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
659119,36035,4606,371.04,2023-03-01,2023-12-07,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
264007,23818,8409,731.14,2023-06-16,2023-08-25,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
631846,59269,5206,346.51,2023-07-21,2023-08-25,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
859783,38675,7781,70.7,2023-12-11,2023-08-07,Product_19,Toys,Brisbane,Large,White,SKU-7514
867181,24926,8321,657.42,2023-05-26,2023-05-31,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
894149,23818,7118,190.44,2023-06-13,2023-05-03,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
622892,20102,8912,372.2,2023-08-30,2023-05-24,Product_16,Toys,Perth,Medium,Black,SKU-6665
979932,59269,8561,485.94,2023-03-10,2023-07-08,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
139846,24926,4864,275.0,2023-06-24,2023-09-12,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
913290,59269,1615,759.88,2023-02-18,2023-03-09,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
754650,39346,4635,512.84,2023-04-18,2023-04-14,Product_12,Toys,Adelaide,Small,Black,SKU-6771
416691,59269,6125,250.96,2023-08-14,2023-12-02,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
951607,39346,2855,531.58,2023-06-10,2023-06-08,Product_12,Toys,Adelaide,Small,Black,SKU-6771
603548,68926,9419,963.85,2023-04-29,2023-11-05,Product_2,Furniture,Adelaide,Small,White,SKU-2433
344253,81708,7932,570.63,2023-05-29,2023-10-27,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
940269,88034,5946,827.6,2023-05-30,2023-03-31,Product_9,Electronics,Sydney,Small,White,SKU-7753
915046,87282,1742,440.36,2023-10-20,2023-09-13,Product_10,Furniture,Perth,Large,Black,SKU-1234
368991,49093,9187,28.33,2023-05-23,2023-08-08,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
333413,86012,3481,874.96,2023-06-09,2023-01-09,Product_15,Toys,Brisbane,Large,Green,SKU-6786
931050,36035,6550,19.28,2023-01-11,2023-01-12,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
505299,81708,5288,703.81,2023-05-18,2023-11-21,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
231290,38675,6546,102.68,2023-03-19,2023-09-01,Product_19,Toys,Brisbane,Large,White,SKU-7514
656545,87282,3340,325.33,2023-03-18,2023-07-01,Product_10,Furniture,Perth,Large,Black,SKU-1234
582317,24926,3011,82.78,2023-09-11,2023-10-11,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
685358,88034,3798,48.47,2023-09-15,2023-11-08,Product_9,Electronics,Sydney,Small,White,SKU-7753
579233,20102,9529,687.7,2023-11-16,2023-04-09,Product_16,Toys,Perth,Medium,Black,SKU-6665
698866,23818,4838,648.2,2023-10-18,2023-07-16,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
792813,81708,9311,843.76,2023-09-20,2023-08-14,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
238848,20102,1449,938.29,2023-03-26,2023-11-29,Product_16,Toys,Perth,Medium,Black,SKU-6665
119353,88034,8704,867.64,2023-05-26,2023-04-13,Product_9,Electronics,Sydney,Small,White,SKU-7753
754863,24926,7479,949.75,2023-11-19,2023-04-16,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
330698,20102,1752,399.54,2023-02-11,2023-02-27,Product_16,Toys,Perth,Medium,Black,SKU-6665
718707,38675,7768,313.79,2023-05-05,2023-03-19,Product_19,Toys,Brisbane,Large,White,SKU-7514
763022,24926,6186,807.78,2023-06-16,2023-03-16,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
708645,88034,2765,643.47,2023-08-29,2023-02-11,Product_9,Electronics,Sydney,Small,White,SKU-7753
684331,39346,7652,214.06,2023-10-07,2023-11-20,Product_12,Toys,Adelaide,Small,Black,SKU-6771
933636,23818,4683,81.89,2023-07-07,2023-06-30,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
211069,39346,2871,840.08,2023-10-29,2023-02-02,Product_12,Toys,Adelaide,Small,Black,SKU-6771
873032,36035,7490,309.04,2023-01-19,2023-03-12,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
422240,23818,3038,915.1,2023-03-09,2023-02-25,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
310256,33671,7049,162.85,2023-08-06,2023-04-15,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
502172,38675,1817,592.69,2023-04-12,2023-07-19,Product_19,Toys,Brisbane,Large,White,SKU-7514
278560,33671,5550,922.86,2023-02-11,2023-04-11,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
151863,86012,7675,337.43,2023-10-15,2023-09-13,Product_15,Toys,Brisbane,Large,Green,SKU-6786
928021,81708,2673,793.43,2023-06-16,2023-11-03,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
546418,39346,4609,66.7,2023-04-19,2023-03-15,Product_12,Toys,Adelaide,Small,Black,SKU-6771
117151,20102,4627,842.97,2023-02-05,2023-06-20,Product_16,Toys,Perth,Medium,Black,SKU-6665
681028,81708,5119,743.14,2023-08-20,2023-05-23,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
486118,23818,1037,132.78,2023-08-17,2023-06-15,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
800341,88034,9197,86.67,2023-12-19,2023-09-18,Product_9,Electronics,Sydney,Small,White,SKU-7753
845034,49093,1533,615.83,2023-06-13,2023-08-09,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
765702,87282,5617,432.96,2023-03-14,2023-03-24,Product_10,Furniture,Perth,Large,Black,SKU-1234
766184,60719,6838,96.0,2023-05-16,2023-07-01,Product_17,Toys,Perth,Small,Red,SKU-8214
684235,87282,4602,879.03,2023-12-19,2023-11-03,Product_10,Furniture,Perth,Large,Black,SKU-1234
348414,86012,3557,327.46,2023-03-11,2023-01-10,Product_15,Toys,Brisbane,Large,Green,SKU-6786
434798,38675,7027,784.94,2023-07-15,2023-01-04,Product_19,Toys,Brisbane,Large,White,SKU-7514
335119,33671,2314,126.22,2023-09-26,2023-12-02,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
153319,24926,2214,988.74,2023-02-18,2023-10-19,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
176293,23818,2724,348.69,2023-11-12,2023-10-08,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
796099,23818,9987,487.89,2023-05-10,2023-08-03,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
167502,68926,9937,886.49,2023-01-05,2023-04-08,Product_2,Furniture,Adelaide,Small,White,SKU-2433
312747,68926,6305,325.2,2023-01-27,2023-04-11,Product_2,Furniture,Adelaide,Small,White,SKU-2433
440929,86012,4848,667.42,2023-06-09,2023-01-09,Product_15,Toys,Brisbane,Large,Green,SKU-6786
818916,20102,5277,420.51,2023-05-29,2023-03-02,Product_16,Toys,Perth,Medium,Black,SKU-6665
970062,60719,5786,558.62,2023-09-21,2023-11-05,Product_17,Toys,Perth,Small,Red,SKU-8214
935563,33671,5194,215.33,2023-08-18,2023-05-26,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
236269,68926,3003,451.52,2023-07-19,2023-03-04,Product_2,Furniture,Adelaide,Small,White,SKU-2433
841851,20102,5625,400.56,2023-02-19,2023-05-01,Product_16,Toys,Perth,Medium,Black,SKU-6665
467733,81708,7162,832.46,2023-03-08,2023-08-14,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
290357,39346,5865,761.46,2023-10-27,2023-04-15,Product_12,Toys,Adelaide,Small,Black,SKU-6771
836549,49093,7981,226.27,2023-02-27,2023-09-17,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
416301,38675,9739,28.59,2023-09-16,2023-12-15,Product_19,Toys,Brisbane,Large,White,SKU-7514
690492,81708,1619,475.53,2023-12-08,2023-09-12,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
582379,81708,9476,354.52,2023-11-22,2023-07-26,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
810088,68926,5398,895.58,2023-05-10,2023-01-28,Product_2,Furniture,Adelaide,Small,White,SKU-2433
161722,88034,8689,610.5,2023-08-03,2023-06-19,Product_9,Electronics,Sydney,Small,White,SKU-7753
652803,24926,4207,239.78,2023-06-21,2023-12-02,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
274615,81708,4962,844.75,2023-09-15,2023-03-17,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
579139,39346,3479,992.57,2023-04-12,2023-04-26,Product_12,Toys,Adelaide,Small,Black,SKU-6771
675258,20102,6814,686.15,2023-07-28,2023-03-10,Product_16,Toys,Perth,Medium,Black,SKU-6665
439172,60719,3221,453.6,2023-10-18,2023-08-22,Product_17,Toys,Perth,Small,Red,SKU-8214
786489,36035,4946,323.19,2023-12-20,2023-01-01,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
987595,60719,2133,531.04,2023-10-13,2023-06-16,Product_17,Toys,Perth,Small,Red,SKU-8214
943680,81708,3386,597.88,2023-04-26,2023-08-06,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
676484,38675,7221,153.56,2023-09-21,2023-09-30,Product_19,Toys,Brisbane,Large,White,SKU-7514
895370,86012,3664,760.41,2023-05-30,2023-09-08,Product_15,Toys,Brisbane,Large,Green,SKU-6786
203384,38675,4058,953.56,2023-10-27,2023-12-13,Product_19,Toys,Brisbane,Large,White,SKU-7514
749950,20102,3214,577.32,2023-02-05,2023-12-10,Product_16,Toys,Perth,Medium,Black,SKU-6665
291296,60719,6295,971.63,2023-11-29,2023-06-23,Product_17,Toys,Perth,Small,Red,SKU-8214
704547,81708,4474,776.66,2023-10-14,2023-06-19,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
483990,59269,1356,141.32,2023-10-30,2023-09-03,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
156999,33671,2616,329.86,2023-11-07,2023-03-31,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
393294,24926,2080,642.19,2023-07-27,2023-02-18,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
959532,87282,3537,448.84,2023-04-16,2023-10-21,Product_10,Furniture,Perth,Large,Black,SKU-1234
133296,36035,4622,428.06,2023-06-07,2023-05-30,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
197597,88034,2045,493.87,2023-05-01,2023-05-12,Product_9,Electronics,Sydney,Small,White,SKU-7753
805249,38675,2338,163.09,2023-02-24,2023-02-28,Product_19,Toys,Brisbane,Large,White,SKU-7514
592643,24926,2180,944.81,2023-01-12,2023-11-20,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
436680,39346,3215,423.13,2023-05-25,2023-07-18,Product_12,Toys,Adelaide,Small,Black,SKU-6771
314773,60719,8398,370.77,2023-05-16,2023-08-03,Product_17,Toys,Perth,Small,Red,SKU-8214
524642,49093,6850,900.34,2023-01-03,2023-02-18,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
111200,81708,8805,603.08,2023-05-24,2023-08-20,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
466269,20102,1115,52.22,2023-01-30,2023-09-04,Product_16,Toys,Perth,Medium,Black,SKU-6665
772686,60719,1232,181.23,2023-08-25,2023-08-27,Product_17,Toys,Perth,Small,Red,SKU-8214
579156,88034,1236,588.57,2023-10-06,2023-06-17,Product_9,Electronics,Sydney,Small,White,SKU-7753
461509,24926,2236,574.4,2023-12-14,2023-02-17,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
665270,33671,7046,495.1,2023-04-25,2023-02-20,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
870167,86012,3297,157.45,2023-04-14,2023-10-26,Product_15,Toys,Brisbane,Large,Green,SKU-6786
133853,33671,9939,632.96,2023-04-28,2023-04-08,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
651232,81708,8542,898.39,2023-01-05,2023-08-04,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
778832,49093,3090,185.04,2023-12-26,2023-06-26,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
848110,88034,5132,319.36,2023-09-05,2023-03-21,Product_9,Electronics,Sydney,Small,White,SKU-7753
948511,33671,1964,394.74,2023-12-30,2023-07-04,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
186841,87282,7371,904.72,2023-11-17,2023-01-27,Product_10,Furniture,Perth,Large,Black,SKU-1234
175109,39346,4038,920.01,2023-05-01,2023-07-14,Product_12,Toys,Adelaide,Small,Black,SKU-6771
848709,33671,8333,907.97,2023-10-13,2023-08-02,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
364345,86012,4915,93.01,2023-05-29,2023-12-08,Product_15,Toys,Brisbane,Large,Green,SKU-6786
980347,68926,7445,505.86,2023-03-25,2023-04-24,Product_2,Furniture,Adelaide,Small,White,SKU-2433
365777,38675,5972,559.53,2023-08-19,2023-08-30,Product_19,Toys,Brisbane,Large,White,SKU-7514
335067,86012,4760,848.81,2023-10-15,2023-05-04,Product_15,Toys,Brisbane,Large,Green,SKU-6786
404314,33671,4583,200.99,2023-06-10,2023-11-01,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
144118,59269,5801,205.74,2023-09-29,2023-03-17,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
191400,87282,1104,339.71,2023-02-07,2023-11-07,Product_10,Furniture,Perth,Large,Black,SKU-1234
282863,20102,1016,153.54,2023-08-14,2023-11-08,Product_16,Toys,Perth,Medium,Black,SKU-6665
274537,49093,4414,879.84,2023-05-22,2023-07-15,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
203464,24926,5037,439.69,2023-10-19,2023-02-13,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
151122,38675,4533,943.23,2023-05-31,2023-07-05,Product_19,Toys,Brisbane,Large,White,SKU-7514
196417,59269,5454,839.84,2023-04-24,2023-12-09,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
809401,68926,6760,61.82,2023-08-25,2023-09-03,Product_2,Furniture,Adelaide,Small,White,SKU-2433
421019,20102,5349,42.05,2023-03-07,2023-03-25,Product_16,Toys,Perth,Medium,Black,SKU-6665
388448,20102,7256,943.49,2023-12-27,2023-07-26,Product_16,Toys,Perth,Medium,Black,SKU-6665
952231,60719,3278,722.13,2023-12-07,2023-05-31,Product_17,Toys,Perth,Small,Red,SKU-8214
646542,49093,4139,978.36,2023-09-15,2023-06-05,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
873191,36035,2902,72.82,2023-09-06,2023-01-16,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
648734,59269,2674,781.98,2023-11-27,2023-06-14,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
775764,33671,7342,124.3,2023-11-19,2023-05-25,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
135369,59269,5252,400.76,2023-06-29,2023-02-06,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
397535,68926,2618,987.35,2023-07-09,2023-11-29,Product_2,Furniture,Adelaide,Small,White,SKU-2433
488438,33671,5089,385.37,2023-06-03,2023-02-14,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
289323,24926,9600,962.92,2023-07-15,2023-07-25,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
769483,23818,8933,813.3,2023-11-07,2023-03-03,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
128615,23818,6197,240.62,2023-09-19,2023-11-04,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
903395,38675,5990,58.28,2023-05-23,2023-01-19,Product_19,Toys,Brisbane,Large,White,SKU-7514
587792,86012,6804,591.88,2023-12-08,2023-10-27,Product_15,Toys,Brisbane,Large,Green,SKU-6786
531351,60719,1207,751.22,2023-11-12,2023-01-07,Product_17,Toys,Perth,Small,Red,SKU-8214
516335,68926,6863,148.88,2023-04-11,2023-09-06,Product_2,Furniture,Adelaide,Small,White,SKU-2433
843781,86012,9878,806.1,2023-09-01,2023-04-27,Product_15,Toys,Brisbane,Large,Green,SKU-6786
895291,24926,6257,311.83,2023-01-12,2023-03-09,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
365263,38675,6836,348.92,2023-08-27,2023-02-03,Product_19,Toys,Brisbane,Large,White,SKU-7514
987066,88034,4471,113.05,2023-02-18,2023-07-13,Product_9,Electronics,Sydney,Small,White,SKU-7753
382602,49093,5826,755.66,2023-02-11,2023-11-21,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
801653,20102,9241,204.4,2023-06-15,2023-02-24,Product_16,Toys,Perth,Medium,Black,SKU-6665
695275,59269,8403,60.44,2023-03-23,2023-09-23,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
155481,68926,3457,368.54,2023-10-18,2023-02-11,Product_2,Furniture,Adelaide,Small,White,SKU-2433
215496,39346,6681,25.69,2023-06-07,2023-10-24,Product_12,Toys,Adelaide,Small,Black,SKU-6771
806322,38675,3994,31.21,2023-08-04,2023-08-19,Product_19,Toys,Brisbane,Large,White,SKU-7514
238576,39346,2998,528.64,2023-06-07,2023-01-10,Product_12,Toys,Adelaide,Small,Black,SKU-6771
440965,86012,7610,882.62,2023-05-14,2023-05-08,Product_15,Toys,Brisbane,Large,Green,SKU-6786
203966,20102,1470,696.58,2023-03-08,2023-06-28,Product_16,Toys,Perth,Medium,Black,SKU-6665
269728,59269,1807,955.32,2023-12-02,2023-07-12,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
322402,81708,1510,433.95,2023-01-07,2023-04-02,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
185810,38675,5040,526.96,2023-01-14,2023-08-19,Product_19,Toys,Brisbane,Large,White,SKU-7514
261627,86012,4737,177.2,2023-03-14,2023-03-19,Product_15,Toys,Brisbane,Large,Green,SKU-6786
369191,24926,3662,620.89,2023-06-12,2023-03-26,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
187265,39346,1650,297.1,2023-03-07,2023-01-30,Product_12,Toys,Adelaide,Small,Black,SKU-6771
949429,39346,7016,329.83,2023-12-13,2023-08-01,Product_12,Toys,Adelaide,Small,Black,SKU-6771
579659,23818,8679,794.0,2023-05-10,2023-02-18,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
879851,87282,4479,373.01,2023-07-25,2023-09-22,Product_10,Furniture,Perth,Large,Black,SKU-1234
884275,23818,1666,906.54,2023-10-03,2023-05-25,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
429052,49093,6300,259.88,2023-09-13,2023-03-10,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
733751,60719,7371,986.11,2023-09-23,2023-02-27,Product_17,Toys,Perth,Small,Red,SKU-8214
885366,39346,5826,776.91,2023-01-25,2023-07-04,Product_12,Toys,Adelaide,Small,Black,SKU-6771
272146,49093,3770,647.69,2023-10-08,2023-03-03,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
977632,49093,2740,651.48,2023-09-10,2023-11-04,Product_7,Clothing,Brisbane,Small,Gray,SKU-5096
319816,33671,4394,226.75,2023-11-06,2023-10-23,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
890627,33671,7031,732.74,2023-10-16,2023-06-15,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
188178,88034,7938,914.06,2023-06-13,2023-06-20,Product_9,Electronics,Sydney,Small,White,SKU-7753
382313,36035,4224,259.8,2023-04-05,2023-03-04,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
612503,20102,8676,287.9,2023-09-27,2023-05-27,Product_16,Toys,Perth,Medium,Black,SKU-6665
440933,20102,3482,918.02,2023-11-17,2023-11-02,Product_16,Toys,Perth,Medium,Black,SKU-6665
781905,86012,9679,705.07,2023-04-20,2023-06-10,Product_15,Toys,Brisbane,Large,Green,SKU-6786
773025,20102,3216,152.29,2023-12-02,2023-05-21,Product_16,Toys,Perth,Medium,Black,SKU-6665
435655,24926,4476,527.79,2023-11-06,2023-11-30,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
645756,23818,1989,850.71,2023-08-26,2023-04-07,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
741612,68926,8595,230.86,2023-01-25,2023-08-09,Product_2,Furniture,Adelaide,Small,White,SKU-2433
943031,36035,9530,977.72,2023-05-21,2023-02-12,Product_8,Appliances,Brisbane,Large,Black,SKU-7311
319949,86012,9460,140.5,2023-04-27,2023-10-19,Product_15,Toys,Brisbane,Large,Green,SKU-6786
583635,33671,7108,703.06,2023-01-25,2023-04-18,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
528747,33671,4767,122.45,2023-03-20,2023-09-23,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
393178,60719,5466,414.51,2023-03-09,2023-04-05,Product_17,Toys,Perth,Small,Red,SKU-8214
116559,87282,4572,525.39,2023-06-22,2023-09-19,Product_10,Furniture,Perth,Large,Black,SKU-1234
540283,33671,4665,688.11,2023-01-12,2023-11-09,Product_6,Electronics,Adelaide,Medium,Gray,SKU-1513
929793,60719,8148,75.76,2023-10-15,2023-03-12,Product_17,Toys,Perth,Small,Red,SKU-8214
297335,60719,7220,337.59,2023-05-08,2023-08-07,Product_17,Toys,Perth,Small,Red,SKU-8214
676867,59269,6647,792.53,2023-04-06,2023-01-21,Product_20,Appliances,Melbourne,Small,Black,SKU-8474
254212,20102,3167,90.72,2023-04-02,2023-04-02,Product_16,Toys,Perth,Medium,Black,SKU-6665
474719,24926,6498,870.22,2023-05-21,2023-05-07,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
832441,23818,1479,68.64,2023-01-31,2023-03-21,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
504269,23818,3574,161.53,2023-11-30,2023-11-08,Product_5,Sports,Adelaide,Medium,Blue,SKU-9136
928294,24926,2117,97.74,2023-01-20,2023-08-26,Product_11,Appliances,Melbourne,Large,Black,SKU-8500
401084,81708,1640,547.24,2023-05-26,2023-07-01,Product_3,Electronics,Brisbane,Medium,Blue,SKU-8744
