order_id,product_id,customer_id,price,shipping_date,order_date
814280,49093,8995,538.09,2023-03-21,2023-07-17
892396,68926,7498,805.5,2023-09-09,2023-03-28
220848,88034,4614,273.19,2023-04-07,2023-07-20
279320,24926,4218,262.84,2023-09-17,2023-12-03
840406,39346,2562,501.35,2023-09-17,2023-11-18
963803,33671,8759,729.93,2023-04-13,2023-10-02
616995,36035,4251,858.06,2023-02-09,2023-07-30
291132,68926,9149,710.56,2023-09-30,2023-04-28
673865,33671,5466,501.37,2023-04-11,2023-07-10
190191,68926,4833,791.2,2023-12-25,2023-02-11
218148,49093,8423,559.23,2023-11-04,2023-02-11
719976,88034,6245,866.79,2023-08-09,2023-11-11
365379,20102,8354,868.03,2023-11-04,2023-10-03
597828,23818,1019,752.39,2023-05-04,2023-11-25
256257,24926,1923,737.63,2023-08-19,2023-01-17
137132,60719,2178,607.86,2023-06-27,2023-10-10
277121,49093,9890,325.65,2023-03-04,2023-09-15
312351,36035,1504,245.21,2023-04-26,2023-03-04
277129,88034,1616,534.03,2023-07-10,2023-03-03
407670,49093,9631,666.52,2023-03-03,2023-04-10
143019,88034,5412,676.22,2023-09-13,2023-01-19
106817,23818,1448,480.11,2023-01-07,2023-01-17
691828,87282,5296,782.98,2023-06-04,2023-11-21
485337,81708,4604,389.05,2023-04-02,2023-09-03
648709,24926,1085,568.65,2023-01-14,2023-09-08
543976,20102,2126,17.7,2023-08-17,2023-03-22
570783,87282,9283,78.11,2023-03-27,2023-02-08
691452,60719,6308,562.42,2023-05-13,2023-02-05
344236,59269,6372,744.52,2023-07-02,2023-07-16
304186,49093,3732,174.89,2023-03-03,2023-06-07
122320,33671,9097,845.16,2023-08-07,2023-07-23
666686,68926,3243,228.22,2023-09-03,2023-07-15
605652,38675,8285,498.04,2023-08-18,2023-08-04
206104,24926,3695,608.5,2023-03-20,2023-10-12
745007,68926,4248,201.09,2023-05-29,2023-07-15
993991,86012,3353,963.5,2023-05-18,2023-11-03
658866,20102,9777,565.27,2023-11-10,2023-06-01
120281,49093,3705,997.6,2023-03-06,2023-01-14
853626,81708,5612,703.93,2023-01-13,2023-11-21
953608,86012,7235,739.68,2023-08-01,2023-05-26
563382,81708,6966,928.69,2023-08-30,2023-02-26
388153,38675,5518,649.31,2023-08-01,2023-07-30
172782,38675,8877,30.21,2023-06-30,2023-09-25
438674,38675,8633,788.01,2023-12-04,2023-07-29
901559,24926,2643,92.08,2023-06-22,2023-01-17
712441,86012,5653,882.58,2023-06-09,2023-10-13
245467,60719,3447,500.02,2023-06-13,2023-12-10
399835,59269,8786,746.07,2023-07-07,2023-07-22
221699,88034,6617,151.41,2023-07-10,2023-04-09
713462,24926,6163,100.71,2023-11-04,2023-10-06
885796,59269,9727,205.56,2023-09-13,2023-07-28
927870,24926,3454,16.04,2023-07-02,2023-05-09
840183,49093,4787,447.46,2023-04-27,2023-12-01
921307,59269,8245,588.97,2023-10-09,2023-10-15
499773,24926,8213,588.41,2023-07-15,2023-09-09
162408,60719,6050,549.26,2023-02-03,2023-09-22
507325,81708,4875,38.94,2023-02-21,2023-09-28
331921,49093,4795,894.62,2023-04-22,2023-07-07
200321,88034,3740,499.32,2023-09-09,2023-08-02
963423,59269,5151,810.23,2023-03-23,2023-10-10
122092,59269,4946,550.26,2023-08-20,2023-07-30
859471,86012,9826,986.93,2023-08-15,2023-03-17
310760,49093,7863,703.34,2023-08-21,2023-05-28
443841,88034,1054,71.6,2023-08-09,2023-11-17
727903,49093,6752,449.12,2023-02-11,2023-08-01
149825,60719,2996,744.37,2023-01-21,2023-04-19
485082,88034,2759,734.88,2023-02-11,2023-05-09
576999,60719,2354,239.41,2023-04-23,2023-01-10
387535,23818,6589,47.96,2023-04-15,2023-02-16
492349,59269,9488,362.56,2023-07-11,2023-11-11
381388,38675,4861,329.07,2023-01-17,2023-04-06
133269,39346,1569,288.42,2023-04-30,2023-04-13
185631,59269,3204,562.04,2023-05-09,2023-12-08
214597,39346,8425,925.2,2023-05-10,2023-05-26
883820,24926,9135,430.12,2023-03-01,2023-01-27
581826,68926,8962,411.13,2023-02-17,2023-08-08
456665,39346,6482,399.26,2023-01-29,2023-01-18
455722,81708,2111,142.04,2023-04-07,2023-06-16
188525,33671,1647,991.11,2023-01-10,2023-03-23
345499,86012,7694,985.35,2023-08-30,2023-03-13
530116,20102,6644,295.35,2023-11-10,2023-11-06
959015,86012,4535,490.01,2023-08-20,2023-09-11
802950,23818,6499,312.19,2023-10-04,2023-06-11
311856,88034,8840,466.23,2023-10-11,2023-11-23
610024,81708,7144,143.28,2023-07-22,2023-02-07
733283,86012,8278,917.07,2023-09-04,2023-07-20
927476,68926,7885,742.46,2023-10-17,2023-07-19
456411,23818,3710,839.81,2023-09-21,2023-09-12
873693,49093,1791,755.15,2023-08-02,2023-06-28
564560,59269,8931,52.71,2023-07-19,2023-02-04
868112,39346,4368,911.29,2023-03-20,2023-03-23
480703,23818,1108,585.4,2023-12-09,2023-08-08
445483,20102,2395,188.73,2023-12-10,2023-06-07
796062,86012,4905,814.75,2023-06-22,2023-01-04
591600,59269,3917,129.19,2023-03-10,2023-06-16
228554,24926,9007,352.91,2023-03-28,2023-07-23
956476,81708,5313,744.22,2023-04-11,2023-07-13
666763,23818,8265,108.77,2023-01-08,2023-08-23
227548,68926,4289,97.16,2023-11-29,2023-07-25
626243,49093,7743,681.22,2023-07-19,2023-05-30
732764,60719,1807,648.71,2023-03-28,2023-06-08
793226,87282,3104,735.73,2023-02-12,2023-10-06
633422,20102,8503,789.98,2023-04-19,2023-10-31
257776,49093,2615,441.71,2023-06-01,2023-06-15
529955,87282,6307,152.97,2023-01-17,2023-11-07
704471,20102,5495,190.16,2023-05-13,2023-03-09
880399,33671,2584,416.29,2023-05-28,2023-03-29
206085,88034,6404,902.65,2023-10-04,2023-08-05
555095,20102,8899,636.11,2023-08-20,2023-01-01
489067,60719,7815,458.89,2023-11-10,2023-05-15
677434,60719,5870,501.25,2023-08-16,2023-07-04
648456,24926,5870,832.06,2023-05-19,2023-05-20
436336,39346,8249,827.2,2023-07-30,2023-04-16
914955,87282,8304,346.49,2023-01-28,2023-05-13
686941,36035,6032,108.04,2023-02-20,2023-04-18
614033,20102,7047,841.98,2023-09-18,2023-06-27
924904,24926,6774,203.21,2023-09-18,2023-10-25
171828,49093,9183,265.74,2023-12-16,2023-05-26
764223,81708,4467,974.98,2023-12-18,2023-03-15
235762,24926,8832,122.22,2023-01-08,2023-04-18
866822,88034,8424,413.67,2023-11-16,2023-05-02
892351,68926,6953,813.97,2023-05-18,2023-01-17
280558,39346,3522,71.52,2023-02-07,2023-07-15
739612,33671,3051,416.74,2023-04-21,2023-11-23
615275,49093,8058,717.02,2023-08-08,2023-11-14
843163,86012,6138,664.14,2023-12-03,2023-10-24
752475,24926,8617,516.11,2023-08-11,2023-09-09
459570,39346,7710,247.59,2023-05-16,2023-04-29
359199,24926,3254,517.22,2023-09-13,2023-06-11
371653,23818,1874,342.64,2023-12-26,2023-07-17
665822,23818,7858,218.27,2023-11-25,2023-02-14
300117,59269,8100,695.51,2023-02-18,2023-11-10
106822,24926,9135,905.58,2023-10-19,2023-06-28
639104,49093,1093,505.58,2023-11-20,2023-02-13
435409,23818,3807,952.44,2023-03-19,2023-09-28
843943,24926,5228,719.03,2023-04-15,2023-03-19
773286,33671,7199,117.09,2023-06-18,2023-11-22
213512,49093,5896,804.57,2023-08-05,2023-06-27
344158,81708,4460,80.47,2023-04-29,2023-01-03
354624,81708,2073,645.58,2023-07-09,2023-08-02
977375,81708,9305,904.05,2023-09-12,2023-12-08
261673,39346,2429,662.07,2023-09-23,2023-03-15
105978,36035,5399,104.73,2023-05-29,2023-02-20
365684,87282,4492,655.34,2023-06-13,2023-03-08
398886,87282,9874,36.19,2023-05-20,2023-11-28
462818,81708,3554,221.78,2023-12-13,2023-04-03
923227,33671,4853,599.94,2023-09-15,2023-06-25
264351,24926,3292,999.25,2023-09-26,2023-05-25
102115,68926,8182,970.99,2023-06-30,2023-01-07
902508,36035,5936,421.62,2023-06-09,2023-09-26
625295,87282,8273,205.67,2023-12-17,2023-11-18
673687,88034,3493,983.13,2023-10-15,2023-01-04
199049,88034,2542,233.94,2023-10-15,2023-05-18
969506,24926,6522,634.47,2023-08-14,2023-08-19
747920,24926,6103,899.18,2023-01-11,2023-03-29
589255,59269,6143,319.24,2023-01-10,2023-01-17
933248,49093,6034,687.04,2023-09-28,2023-02-21
591855,36035,6559,878.95,2023-09-30,2023-05-14
932017,87282,3276,298.6,2023-07-02,2023-07-30
674066,33671,9989,883.99,2023-06-02,2023-11-21
852199,88034,7304,741.94,2023-11-11,2023-08-07
366821,33671,1442,494.33,2023-11-30,2023-07-24
280752,20102,9437,332.31,2023-05-04,2023-07-30
496847,38675,4533,680.84,2023-04-24,2023-10-04
658704,88034,8434,244.5,2023-10-05,2023-01-24
690679,38675,4788,124.27,2023-08-01,2023-01-04
815329,20102,8331,159.73,2023-06-21,2023-06-01
520978,60719,9725,517.58,2023-10-15,2023-09-16
652716,20102,3657,834.11,2023-06-23,2023-11-20
972176,36035,8160,792.14,2023-04-23,2023-06-17
387642,38675,7410,158.07,2023-05-02,2023-06-25
988533,23818,6815,411.73,2023-02-01,2023-11-06
765002,81708,3627,614.67,2023-08-10,2023-10-18
161819,68926,6500,831.69,2023-04-29,2023-02-25
150523,86012,9258,401.16,2023-02-08,2023-04-18
720341,38675,8505,878.46,2023-09-25,2023-10-23
120371,39346,9612,487.55,2023-08-21,2023-11-20
636197,23818,9075,759.02,2023-01-18,2023-10-29
614064,60719,4140,20.64,2023-05-29,2023-11-30
998053,60719,1063,821.76,2023-05-29,2023-05-21
318953,59269,2343,774.34,2023-05-06,2023-06-04
188193,36035,6945,369.42,2023-10-29,2023-09-19
534761,36035,3368,797.04,2023-12-26,2023-09-30
817603,23818,9533,905.87,2023-08-26,2023-08-20
906826,23818,6449,558.12,2023-05-15,2023-08-29
214186,24926,7292,985.04,2023-05-31,2023-12-03
271717,60719,7786,984.25,2023-08-24,2023-09-15
461259,38675,6409,890.79,2023-08-12,2023-09-06
778130,81708,1654,805.19,2023-07-22,2023-03-18
637792,49093,6486,404.39,2023-09-13,2023-06-29
960310,24926,8605,329.52,2023-03-27,2023-03-07
921428,23818,4391,586.96,2023-05-30,2023-11-04
178352,59269,8638,553.49,2023-08-23,2023-12-14
192455,68926,6612,782.04,2023-12-11,2023-06-20
481957,49093,7928,686.27,2023-01-22,2023-01-22
283786,33671,2477,397.97,2023-12-14,2023-04-17
228764,36035,6859,886.74,2023-10-12,2023-11-19
204825,20102,2182,366.4,2023-09-26,2023-08-15
435010,88034,4322,386.72,2023-09-15,2023-08-04
641345,88034,7958,645.41,2023-01-29,2023-03-10
221612,68926,2465,624.34,2023-08-01,2023-03-25
291752,88034,8035,198.21,2023-10-10,2023-04-13
458437,39346,8420,93.61,2023-02-19,2023-02-08
315089,23818,2167,877.95,2023-04-05,2023-01-13
845665,24926,2823,536.11,2023-03-29,2023-10-24
840234,87282,4785,541.87,2023-02-13,2023-11-09
909426,60719,8766,54.0,2023-10-05,2023-06-30
259168,23818,3286,801.6,2023-06-20,2023-09-25
667513,49093,3933,356.55,2023-07-08,2023-01-13
270760,24926,7503,916.48,2023-12-19,2023-04-30
486353,49093,4320,902.63,2023-07-03,2023-02-26
910141,38675,9983,236.12,2023-01-03,2023-02-09
508656,60719,2872,670.8,2023-07-10,2023-12-02
616338,86012,2123,855.28,2023-04-28,2023-05-08
782174,60719,3362,741.92,2023-01-19,2023-06-22
345849,33671,8051,537.91,2023-01-23,2023-02-04
543934,36035,5284,860.38,2023-01-30,2023-09-16
305219,38675,4831,519.7,2023-10-22,2023-01-05
282816,59269,4140,751.57,2023-04-18,2023-08-06
820053,24926,9529,688.39,2023-10-08,2023-01-11
680416,39346,4302,689.73,2023-05-08,2023-11-23
772616,86012,2115,406.69,2023-08-17,2023-04-27
448242,59269,5098,865.49,2023-04-21,2023-07-03
274649,60719,9655,719.41,2023-05-16,2023-04-26
449328,36035,2042,256.93,2023-12-28,2023-06-11
133986,68926,2911,850.38,2023-07-05,2023-03-08
271185,23818,3242,123.66,2023-05-24,2023-07-19
705914,33671,8544,543.32,2023-03-13,2023-01-31
594256,38675,4080,462.75,2023-05-09,2023-03-16
517693,49093,2120,661.29,2023-12-30,2023-08-25
278934,81708,1104,282.79,2023-09-18,2023-11-23
411668,39346,9789,875.53,2023-01-03,2023-03-07
173646,49093,3261,636.94,2023-04-14,2023-03-11
633489,86012,3835,78.2,2023-08-12,2023-10-24
653746,59269,1947,467.72,2023-11-16,2023-01-20
117370,87282,5405,200.78,2023-12-28,2023-08-14
442717,24926,7518,551.99,2023-12-20,2023-07-18
950000,38675,3091,96.28,2023-01-10,2023-02-08
898979,39346,8839,358.9,2023-10-29,2023-05-25
394396,60719,9673,308.59,2023-08-19,2023-02-14
396394,33671,1465,402.97,2023-08-07,2023-11-22
157379,24926,3320,694.44,2023-03-07,2023-04-01
757470,87282,7477,917.64,2023-04-22,2023-08-26
449743,86012,5749,406.87,2023-01-13,2023-03-11
810980,68926,6172,812.8,2023-03-27,2023-06-15
736696,49093,5958,886.93,2023-08-22,2023-05-10
873525,49093,6727,58.48,2023-03-31,2023-08-02
601670,68926,8509,433.88,2023-11-10,2023-12-06
560225,68926,5283,737.35,2023-02-23,2023-03-30
162108,38675,8929,731.45,2023-01-12,2023-12-01
756043,23818,1739,190.78,2023-07-28,2023-09-09
465397,59269,8418,527.99,2023-01-14,2023-12-15
126725,20102,5356,958.01,2023-05-01,2023-03-13
268759,39346,8246,424.21,2023-01-20,2023-06-14
873165,24926,7347,817.16,2023-03-16,2023-02-18
587138,33671,3856,292.55,2023-08-31,2023-02-21
539180,60719,9681,648.27,2023-08-11,2023-10-16
115048,24926,7234,97.04,2023-03-11,2023-10-05
319619,38675,5405,548.33,2023-11-08,2023-04-24
407041,20102,4828,274.83,2023-07-30,2023-08-27
963593,60719,2081,351.38,2023-04-11,2023-05-13
805839,86012,8703,960.84,2023-07-05,2023-10-01
866319,24926,8307,404.48,2023-05-12,2023-06-15
895355,81708,4410,768.78,2023-04-21,2023-10-20
312130,38675,5710,336.41,2023-05-12,2023-08-31
458883,88034,3673,750.41,2023-01-20,2023-11-16
576826,33671,3420,280.6,2023-01-24,2023-05-18
950954,49093,5431,18.08,2023-08-15,2023-03-20
318894,60719,8925,573.68,2023-06-03,2023-06-19
491262,49093,8394,535.54,2023-10-20,2023-05-03
548538,88034,2641,786.35,2023-08-18,2023-06-25
998144,20102,1374,332.45,2023-11-06,2023-10-27
550607,23818,2297,163.11,2023-12-25,2023-03-23
564263,33671,9707,90.76,2023-07-21,2023-03-28
368600,38675,8325,56.16,2023-02-07,2023-08-13
237385,24926,7165,347.28,2023-09-17,2023-01-16
535594,23818,7151,396.2,2023-07-07,2023-11-06
419590,81708,2442,695.45,2023-02-26,2023-06-12
932269,36035,6015,476.68,2023-01-20,2023-04-08
782771,87282,7611,858.98,2023-09-30,2023-06-05
627872,33671,1444,550.28,2023-04-29,2023-01-02
970985,39346,9843,109.09,2023-03-12,2023-06-18
543208,60719,4950,370.15,2023-01-04,2023-11-11
188382,59269,9958,526.41,2023-08-09,2023-11-21
956077,20102,7735,280.73,2023-01-14,2023-04-02
804747,81708,7276,875.65,2023-01-03,2023-06-30
410519,38675,8233,253.11,2023-08-04,2023-08-19
318853,87282,1592,435.44,2023-08-17,2023-10-28
964900,38675,6167,671.45,2023-12-02,2023-05-28
383295,87282,7433,849.61,2023-07-05,2023-10-07
629638,33671,3679,474.6,2023-02-24,2023-07-08
626736,86012,4121,764.62,2023-09-11,2023-12-13
636866,49093,9636,495.53,2023-01-24,2023-11-10
561010,49093,9925,490.27,2023-06-11,2023-05-08
885261,81708,9209,777.6,2023-06-07,2023-01-07
102957,23818,8911,415.98,2023-03-23,2023-02-16
669106,24926,4292,316.33,2023-06-08,2023-02-22
221940,39346,4044,851.78,2023-07-07,2023-07-06
735937,36035,2261,98.31,2023-03-01,2023-02-07
731298,68926,9852,95.24,2023-11-01,2023-08-14
989684,59269,3862,630.72,2023-11-15,2023-02-22
646876,24926,6019,932.4,2023-07-30,2023-08-12
932114,36035,5824,849.06,2023-06-01,2023-06-03
530062,23818,6026,390.55,2023-04-19,2023-02-17
508722,60719,9474,906.55,2023-03-17,2023-05-27
984029,24926,2884,943.14,2023-01-30,2023-03-05
388037,81708,4727,139.09,2023-11-10,2023-12-15
160096,49093,6888,524.99,2023-04-27,2023-07-01
351500,33671,8919,990.94,2023-12-22,2023-05-05
602812,87282,6026,791.72,2023-07-11,2023-06-28
753555,87282,2531,460.2,2023-01-19,2023-02-08
388692,88034,1256,320.53,2023-06-22,2023-09-17
880270,24926,2800,898.63,2023-08-16,2023-01-03
223798,33671,9369,309.31,2023-12-16,2023-03-05
754499,33671,1613,19.77,2023-07-02,2023-01-29
754271,81708,6824,446.77,2023-04-23,2023-01-11
383347,20102,7000,379.53,2023-07-02,2023-04-07
898145,68926,7560,312.77,2023-05-26,2023-07-22
345260,86012,9486,717.56,2023-11-15,2023-01-21
434029,87282,7570,386.87,2023-04-26,2023-02-08
471130,88034,2380,875.93,2023-04-23,2023-08-11
198590,68926,9404,892.98,2023-09-08,2023-04-12
192690,49093,4531,426.04,2023-09-08,2023-02-15
758103,59269,9965,306.16,2023-10-30,2023-03-07
352500,60719,3569,859.76,2023-11-09,2023-04-01
539651,36035,7301,740.57,2023-04-28,2023-06-13
910240,23818,2247,699.69,2023-10-28,2023-04-21
379222,20102,8256,523.47,2023-06-10,2023-12-04
860587,87282,1084,23.81,2023-07-17,2023-05-03
183256,87282,9402,981.15,2023-09-17,2023-07-12
820177,81708,3816,751.24,2023-05-28,2023-04-09
605229,68926,6802,527.61,2023-08-28,2023-10-18
924924,86012,2039,354.44,2023-02-16,2023-06-08
965819,36035,4152,549.03,2023-07-17,2023-04-13
508072,81708,6900,816.92,2023-02-16,2023-10-08
927009,36035,4629,407.5,2023-03-19,2023-02-12
965973,49093,4081,150.14,2023-05-04,2023-03-25
145833,36035,2448,143.32,2023-03-16,2023-07-10
777150,88034,3274,254.18,2023-12-25,2023-02-20
929691,36035,6946,396.17,2023-05-17,2023-07-29
250428,36035,8977,35.44,2023-03-31,2023-05-06
745329,39346,1858,369.52,2023-11-21,2023-03-10
681862,81708,6794,178.64,2023-03-02,2023-09-22
535785,88034,4983,350.21,2023-05-18,2023-09-15
173344,68926,9205,289.82,2023-02-19,2023-07-07
201420,49093,7602,680.55,2023-09-16,2023-08-18
952233,24926,7857,335.76,2023-04-17,2023-07-08
768758,59269,9272,187.94,2023-04-23,2023-01-10
314337,23818,1345,484.77,2023-12-16,2023-04-24
563211,68926,1834,221.09,2023-09-11,2023-03-17
332108,49093,5729,95.18,2023-04-28,2023-06-13
845051,24926,9935,122.04,2023-07-17,2023-03-26
897864,81708,8489,925.71,2023-12-03,2023-02-18
543179,23818,9028,592.35,2023-12-31,2023-11-22
897901,68926,8380,441.23,2023-02-20,2023-06-26
793183,68926,6582,876.62,2023-09-02,2023-08-06
100366,20102,4713,726.91,2023-02-04,2023-07-08
341998,87282,6734,883.21,2023-10-29,2023-12-12
256927,23818,6985,935.36,2023-03-10,2023-08-18
133033,68926,6107,400.53,2023-12-15,2023-09-12
951931,88034,7818,757.09,2023-11-16,2023-08-24
176377,20102,1673,124.76,2023-02-18,2023-01-26
403984,81708,3576,921.2,2023-03-15,2023-03-13
302984,24926,3274,431.26,2023-07-11,2023-09-18
417269,23818,5553,955.29,2023-09-18,2023-09-11
928083,86012,4791,58.29,2023-12-22,2023-09-28
723241,87282,4371,196.14,2023-03-11,2023-05-03
610116,59269,4079,48.86,2023-03-31,2023-05-24
423582,88034,8539,378.49,2023-09-17,2023-09-14
974875,39346,6569,951.89,2023-05-06,2023-05-24
436571,59269,3706,309.27,2023-08-19,2023-09-16
116014,23818,3484,326.07,2023-10-22,2023-02-16
449274,87282,4617,876.53,2023-05-09,2023-01-13
852134,49093,5624,776.37,2023-10-07,2023-07-27
328086,20102,3259,690.12,2023-11-09,2023-11-07
745082,87282,9998,472.46,2023-04-10,2023-08-23
163381,88034,6069,240.9,2023-11-22,2023-05-29
676924,36035,1836,349.6,2023-10-24,2023-11-18
945655,81708,5758,785.13,2023-07-01,2023-06-04
291272,20102,4195,340.09,2023-06-23,2023-06-15
112912,59269,2130,446.48,2023-11-12,2023-03-31
374468,86012,1041,893.88,2023-12-30,2023-07-05
580830,59269,2323,509.59,2023-07-07,2023-11-14
270724,87282,6234,904.54,2023-02-26,2023-06-23
154817,39346,6580,492.87,2023-01-31,2023-08-05
757692,88034,1534,134.18,2023-03-25,2023-09-21
527155,60719,9428,328.99,2023-06-01,2023-04-07
225147,39346,8709,921.57,2023-02-05,2023-04-27
332755,59269,4034,647.62,2023-08-01,2023-07-18
946066,23818,8094,700.96,2023-12-30,2023-11-16
946903,59269,6661,674.88,2023-04-16,2023-01-21
844431,39346,1865,482.0,2023-12-08,2023-07-19
280981,39346,6943,307.5,2023-08-08,2023-12-07
361016,23818,2951,881.06,2023-06-12,2023-09-05
584817,81708,3607,125.63,2023-08-08,2023-10-03
122234,23818,2903,284.98,2023-09-27,2023-09-21
394458,86012,3837,269.52,2023-04-30,2023-02-27
103052,68926,1190,148.14,2023-12-02,2023-10-29
113780,36035,4120,932.58,2023-07-01,2023-01-31
408723,20102,3326,536.12,2023-04-16,2023-09-06
118657,24926,1664,303.59,2023-08-05,2023-04-03
337279,49093,5025,148.46,2023-07-24,2023-09-22
558038,20102,1308,542.99,2023-03-11,2023-09-28
583731,24926,1548,177.8,2023-02-13,2023-04-04
653082,81708,4308,367.63,2023-11-25,2023-06-03
847722,36035,6475,165.75,2023-10-28,2023-10-12
257009,33671,5945,734.53,2023-08-16,2023-03-21
533872,88034,5622,481.73,2023-07-03,2023-10-19
278544,87282,5979,361.83,2023-04-17,2023-03-25
530363,49093,8456,81.19,2023-03-25,2023-02-06
547162,23818,9165,583.98,2023-12-04,2023-12-08
626784,86012,8743,505.75,2023-09-07,2023-11-23
216782,20102,4004,417.73,2023-12-29,2023-08-20
213272,39346,1319,936.23,2023-01-21,2023-04-03
930620,87282,8511,16.28,2023-07-15,2023-12-02
706267,49093,5070,692.32,2023-06-27,2023-04-12
913416,68926,2454,28.15,2023-01-07,2023-06-15
166057,20102,8422,499.8,2023-03-11,2023-06-08
679966,36035,9034,150.85,2023-05-07,2023-01-14
954020,24926,8011,298.17,2023-06-09,2023-08-13
299536,81708,3572,996.99,2023-09-05,2023-03-14
832306,36035,1921,169.32,2023-07-22,2023-09-06
630573,68926,4870,384.05,2023-05-28,2023-04-01
569012,49093,4881,559.08,2023-05-23,2023-08-04
674002,87282,6530,243.3,2023-07-18,2023-03-31
282543,49093,2489,602.89,2023-06-03,2023-01-29
794579,38675,1964,335.23,2023-05-22,2023-11-01
232083,23818,4353,671.23,2023-11-09,2023-08-08
579379,86012,5633,724.68,2023-06-14,2023-11-24
654745,36035,3636,995.08,2023-11-10,2023-08-03
143445,24926,4608,546.19,2023-01-21,2023-08-09
527955,24926,9650,821.44,2023-03-23,2023-02-11
889031,87282,9996,463.44,2023-03-10,2023-05-15
447358,36035,9674,179.98,2023-05-11,2023-02-11
879106,81708,5063,680.91,2023-03-28,2023-06-13
991809,59269,2002,70.23,2023-08-06,2023-10-10
835789,20102,1139,757.61,2023-11-01,2023-02-27
739230,49093,2694,914.2,2023-12-11,2023-10-29
515343,24926,2510,406.3,2023-12-07,2023-11-18
612697,36035,6332,322.8,2023-06-10,2023-01-25
162991,68926,8871,618.18,2023-06-27,2023-03-14
957123,59269,9784,844.8,2023-04-27,2023-05-09
931792,33671,2808,426.82,2023-07-15,2023-03-28
681792,39346,8073,73.15,2023-11-23,2023-11-26
114044,24926,7710,144.57,2023-03-27,2023-06-02
937189,39346,4883,705.81,2023-10-16,2023-07-01
203604,36035,5044,297.21,2023-03-22,2023-05-05
374504,23818,9366,58.94,2023-06-01,2023-03-08
548728,20102,4927,501.17,2023-03-02,2023-01-06
186112,49093,2725,912.05,2023-03-02,2023-05-05
141259,88034,5375,837.83,2023-12-20,2023-11-10
623408,39346,4535,109.29,2023-01-28,2023-11-22
867822,23818,2858,855.56,2023-02-12,2023-02-22
835434,38675,2451,420.98,2023-06-18,2023-03-07
371541,86012,3998,257.19,2023-03-27,2023-11-10
145044,88034,1316,480.26,2023-06-26,2023-03-23
382995,87282,5640,617.7,2023-01-17,2023-03-28
476073,88034,6783,456.16,2023-04-08,2023-01-02
250062,24926,7227,776.51,2023-07-17,2023-07-23
945396,38675,3718,742.45,2023-04-08,2023-05-30
416989,23818,8027,80.91,2023-03-06,2023-10-20
231048,38675,9772,499.56,2023-11-26,2023-04-13
161490,36035,1399,134.5,2023-12-07,2023-01-24
256369,68926,2099,654.86,2023-01-05,2023-07-31
812092,38675,6712,584.58,2023-01-02,2023-03-06
878647,60719,9416,263.65,2023-01-22,2023-07-28
230744,24926,2410,908.43,2023-04-22,2023-09-08
605332,33671,2933,240.14,2023-02-26,2023-04-27
835230,87282,3499,51.84,2023-03-07,2023-04-26
995273,33671,9465,365.22,2023-11-26,2023-08-25
411258,59269,7416,212.63,2023-04-08,2023-04-15
117576,86012,1334,660.93,2023-05-24,2023-09-16
469448,33671,3923,888.74,2023-05-05,2023-02-15
122227,59269,9940,858.97,2023-06-16,2023-11-07
109457,24926,3770,519.29,2023-03-27,2023-11-27
329471,23818,3942,936.46,2023-03-17,2023-08-04
690682,60719,2603,187.35,2023-12-10,2023-10-28
974226,38675,8066,665.53,2023-10-21,2023-11-29
822290,39346,3156,710.17,2023-02-28,2023-01-24
653657,86012,5762,418.25,2023-05-18,2023-02-04
749638,86012,3508,755.02,2023-04-09,2023-01-24
535238,36035,7028,779.38,2023-07-11,2023-01-28
224367,87282,5925,106.8,2023-08-31,2023-01-16
469322,20102,4805,990.59,2023-11-15,2023-02-28
906624,33671,2499,346.79,2023-02-18,2023-08-31
884522,49093,6089,68.37,2023-02-01,2023-07-26
530411,23818,4986,609.77,2023-10-04,2023-09-28
285344,23818,3034,102.2,2023-01-20,2023-09-06
845025,81708,6697,543.18,2023-06-03,2023-09-24
993423,68926,6096,368.19,2023-03-09,2023-07-12
723335,23818,6452,69.22,2023-08-02,2023-12-01
862821,49093,9455,120.85,2023-05-23,2023-08-06
161576,24926,3679,796.7,2023-08-20,2023-04-25
262494,59269,8617,642.51,2023-08-01,2023-03-09
444070,88034,8166,912.92,2023-03-20,2023-10-26
407435,23818,2310,71.4,2023-08-02,2023-11-21
532035,38675,5757,790.33,2023-04-26,2023-03-16
805013,39346,8412,702.0,2023-04-02,2023-04-13
348543,23818,8631,527.58,2023-09-27,2023-10-24
804249,60719,1178,643.17,2023-06-17,2023-06-27
641954,68926,5117,773.88,2023-02-27,2023-08-03
925330,39346,6120,880.74,2023-10-11,2023-11-11
905242,68926,3330,526.24,2023-01-26,2023-02-08
630190,59269,9074,842.76,2023-03-07,2023-09-16
109606,86012,4737,940.18,2023-09-05,2023-07-23
174373,86012,5774,333.14,2023-09-11,2023-01-07
988409,33671,6504,825.12,2023-02-13,2023-02-18
338955,59269,9736,105.91,2023-04-07,2023-01-26
490307,24926,4915,563.11,2023-02-11,2023-06-10
900196,60719,1924,142.9,2023-08-15,2023-06-25
496429,60719,9373,909.31,2023-09-19,2023-03-20
635031,23818,6236,77.67,2023-06-16,2023-01-02
986985,36035,1145,766.45,2023-10-06,2023-05-12
572560,38675,4649,443.56,2023-03-30,2023-10-03
729148,59269,3374,148.66,2023-06-27,2023-04-27
735906,33671,5283,772.24,2023-07-16,2023-06-13
547778,88034,6612,67.39,2023-11-03,2023-10-15
